136,71.2962962962963
140,74.07407407407408
144,76.85185185185185
148,79.62962962962963
152,82.4074074074074
156,85.18518518518518
160,87.96296296296296
164,90.74074074074075
168,93.51851851851852
172,96.29629629629629
176,99.07407407407408
180,101.85185185185185
184,104.62962962962963
188,107.4074074074074
192,110.18518518518519
196,112.96296296296296
200,115.74074074074075
204,118.51851851851852
208,121.29629629629629
212,124.07407407407408
216,126.85185185185185
220,129.62962962962962
224,132.40740740740742
228,135.1851851851852
232,137.96296296296296
236,140.74074074074076
240,143.5185185185185
244,146.29629629629628
248,149.07407407407408
252,151.85185185185185
256,154.62962962962962
260,157.40740740740742
264,157.40740740740742
268,157.40740740740742
844,160.1851851851852
848,162.962962962963
852,165.74074074074073
856,168.5185185185185
860,171.2962962962963
864,174.07407407407408
868,176.85185185185185
872,179.62962962962965
876,179.62962962962965
1408,174.07407407407408
1412,171.2962962962963
1416,168.5185185185185
1420,165.74074074074073
1424,162.962962962963
1428,160.1851851851852
1432,157.40740740740742
1436,154.62962962962962
1440,151.85185185185185
1444,149.07407407407408
1448,146.29629629629628
1452,143.5185185185185
1456,140.74074074074076
1460,137.96296296296296
1464,137.96296296296296
1468,137.96296296296296
1736,135.1851851851852
1740,132.40740740740742
1744,129.62962962962962
1748,126.85185185185185
1752,124.07407407407408
1756,121.29629629629629
1760,118.51851851851852
1764,118.51851851851852
1768,118.51851851851852
2032,121.29629629629629
2036,124.07407407407408
2040,126.85185185185185
2044,129.62962962962962
2048,132.40740740740742
2052,135.1851851851852
2056,137.96296296296296
2352,140.74074074074076
2356,143.5185185185185
2360,146.29629629629628
2364,149.07407407407408
2368,151.85185185185185
2372,151.85185185185185
4580,157.40740740740742
4584,160.1851851851852
4588,162.962962962963
4592,165.74074074074073
4596,168.5185185185185
4600,171.2962962962963
4604,174.07407407407408
4608,176.85185185185185
4612,179.62962962962965
4616,182.40740740740742
4620,185.18518518518516
4624,187.96296296296296
4628,190.74074074074073
4632,193.5185185185185
4636,196.2962962962963
4640,199.07407407407408
4644,201.85185185185188
4648,204.62962962962965
4652,207.4074074074074
4656,210.1851851851852
4660,212.96296296296296
4664,215.74074074074073
4668,215.74074074074073
4880,215.74074074074073
4884,218.51851851851853
4888,221.2962962962963
4892,224.07407407407408
4896,226.85185185185185
4900,229.62962962962962
4904,232.4074074074074
4908,235.1851851851852
4912,237.96296296296296
5200,235.1851851851852
5204,232.4074074074074
5208,229.62962962962962
5212,226.85185185185185
5216,224.07407407407408
5220,221.2962962962963
5224,218.51851851851853
5228,215.74074074074073
5232,212.96296296296296
5236,210.1851851851852
5240,207.4074074074074
5244,204.62962962962965
5248,201.85185185185188
5252,199.07407407407408
5256,196.2962962962963
5260,193.5185185185185
5264,190.74074074074073
5268,190.74074074074073
5272,190.74074074074073
5440,185.18518518518516
5444,182.40740740740742
5448,179.62962962962965
5452,176.85185185185185
5456,174.07407407407408
5460,171.2962962962963
5464,168.5185185185185
5468,165.74074074074073
5472,162.962962962963
5476,160.1851851851852
5480,157.40740740740742
5484,154.62962962962962
5488,151.85185185185185
5492,149.07407407407408
5496,146.29629629629628
5500,143.5185185185185
5504,140.74074074074076
5508,137.96296296296296
5512,135.1851851851852
5516,132.40740740740742
5520,129.62962962962962
5524,126.85185185185185
5528,124.07407407407408
5532,121.29629629629629
5536,118.51851851851852
5540,115.74074074074075
5544,112.96296296296296
5548,110.18518518518519
5552,107.4074074074074
5556,104.62962962962963
5560,101.85185185185185
5564,99.07407407407408
5568,96.29629629629629
5572,93.51851851851852
5576,90.74074074074075
5580,87.96296296296296
5584,85.18518518518518
5588,82.4074074074074
5592,79.62962962962963
5596,76.85185185185185
5600,74.07407407407408
5604,71.2962962962963
5608,68.51851851851852
5612,65.74074074074073
5616,62.962962962962955
5620,60.18518518518518
5624,57.407407407407405
5628,54.62962962962963
5632,51.85185185185185
5636,49.074074074074076
5640,46.29629629629629
5644,43.51851851851852
5648,40.74074074074075
5652,37.96296296296296
5656,37.96296296296296
